,volume,vwap,open,close,high,low,time,n,inliquidity
1803,70.63250541000001,2198.3577,2199.9,2197.67,2202.0,2196.85,2021-06-20 03:11:00,94,-1.0783855745860875
1804,140.1072241999999,2010.6423,2010.21,2006.31,2012.6,2006.21,2021-06-22 23:34:00,180,-1.077831006047486
1805,27.980490940000006,2131.342,2132.0,2130.07,2132.0,2129.72,2021-07-02 23:22:00,84,-1.077682480121413
1806,560.3742209700004,1961.7482,1966.93,1960.0,1967.5,1957.24,2021-06-27 21:59:00,327,-1.0774486407985495
1807,195.4817327999999,1908.7044,1912.15,1907.02,1912.6,1905.96,2021-06-24 00:30:00,249,-1.077447357087815
1808,508.69012466,2145.2614,2153.01,2141.83,2153.01,2137.6,2021-07-08 09:32:00,482,-1.0773299123965319
1809,125.73395039999993,2335.6947,2337.87,2334.42,2338.01,2333.3,2021-07-06 04:14:00,137,-1.0771549210102997
1810,157.50776314,1862.9109,1863.66,1860.93,1864.5,1860.71,2021-07-19 08:13:00,136,-1.0771025515257524
1811,204.11896578,2131.3493,2133.71,2128.68,2135.95,2128.66,2021-07-10 20:19:00,219,-1.0764366539820913
1812,21.920917319999997,2273.284,2273.71,2271.85,2274.5,2270.89,2021-07-06 06:31:00,76,-1.0763766799868053
1813,74.45804503,2317.0991,2317.86,2315.54,2319.01,2314.6,2021-07-04 09:45:00,93,-1.0762615757268146
1814,77.96267769,2100.1345,2101.62,2099.2,2101.62,2099.2,2021-07-10 23:02:00,107,-1.076161362658674
1815,252.59757030000006,2200.5589,2203.56,2197.49,2203.93,2196.5,2021-06-30 22:52:00,256,-1.076028676323796
1816,43.58265648999999,2257.9227,2258.92,2257.17,2258.92,2256.81,2021-07-05 01:34:00,72,-1.075981245708372
1817,75.94464835999997,1966.0845,1966.73,1964.36,1968.3,1963.86,2021-07-15 01:36:00,112,-1.0759338742844895
1818,154.46201665000012,1767.515,1768.45,1763.96,1771.3,1762.61,2021-06-26 16:14:00,236,-1.0758248030090531
1819,37.100633249999994,1963.881,1964.3,1963.18,1964.32,1962.61,2021-07-18 07:28:00,53,-1.0758069272359647
1820,559.0392724899999,1740.1967,1744.21,1738.9,1744.8,1738.51,2021-07-20 06:17:00,283,-1.0757449437505824
1821,34.60083695000001,2324.0794,2325.0,2323.3,2325.81,2323.2,2021-07-04 06:24:00,68,-1.075268817204186
1822,82.04997919,2003.6047,2005.02,2003.08,2006.11,2001.86,2021-07-13 02:57:00,90,-1.0750793286628644
1823,44.42112806,1981.6976,1982.99,1981.2,1983.0,1980.13,2021-06-28 02:36:00,84,-1.0746157978367705
1824,59.671284699999994,2199.8435,2201.74,2198.31,2201.74,2197.5,2021-07-01 01:20:00,145,-1.0743853685626812
1825,121.57777774999995,2111.0213,2114.27,2109.5,2114.27,2109.5,2021-07-10 02:01:00,210,-1.0743323092266186
1826,52.61421587,2122.5572,2123.52,2121.49,2123.6,2121.31,2021-07-11 08:55:00,89,-1.0741122647324817
1827,65.00397686,1790.5588,1792.1,1790.06,1792.1,1790.06,2021-07-20 14:46:00,106,-1.073895598396718
1828,238.44523282000011,1732.9397,1734.89,1729.19,1737.2,1727.62,2021-06-26 04:39:00,306,-1.0736963715504904
1829,148.57442653000007,2149.6863,2149.6,2147.2,2150.23,2147.2,2021-07-12 03:40:00,104,-1.0735449886920334
1830,172.04151831999997,2383.7515,2386.11,2381.73,2387.02,2381.36,2021-07-07 02:52:00,171,-1.0734641356735413
1831,96.99637953000004,1875.2748,1876.75,1873.97,1877.81297456,1873.65,2021-07-19 06:09:00,138,-1.0733943005851436
1832,264.25038092999995,1823.6639,1825.44,1822.09,1826.0,1820.29,2021-06-27 15:47:00,171,-1.0732011610819636
1833,174.98180253000007,1905.151,1908.4,1904.14,1908.4,1903.75,2021-07-18 11:50:00,208,-1.0731905905873604
1834,74.81276499999998,2113.3667,2115.31,2111.61,2115.9,2111.43,2021-07-02 18:16:00,163,-1.0730997585728035
1835,123.56625136000001,2335.8943,2338.8,2334.86,2338.86,2334.38,2021-07-04 03:28:00,157,-1.0730092954196266
1836,30.760947039999998,2002.0062,2003.5,2000.77,2003.5,2000.64,2021-07-14 13:23:00,127,-1.0729255299289306
1837,398.28948771,1743.1739,1746.62,1740.53,1746.62,1740.01291266,2021-06-26 04:34:00,325,-1.0728413471998082
1838,26.021152469999993,2206.1742,2208.05,2205.99,2208.5,2205.2,2021-07-03 05:37:00,87,-1.072356193000377
1839,276.73292826000005,2008.4091,2011.9,2007.24,2014.51,2005.8,2021-06-24 22:22:00,216,-1.0723233795951315
1840,44.27268289000001,2104.1008,2105.51,2102.96,2105.51,2100.6,2021-07-10 10:48:00,113,-1.071776989015371
1841,184.20239196000003,1986.592,1987.86,1983.94,1988.39,1983.61,2021-07-14 20:25:00,184,-1.071722748387015
1842,864.98269541,1849.3988,1855.59,1846.9,1856.04,1845.3,2021-06-25 08:41:00,437,-1.0716582609319443
1843,217.581471,1889.9268,1892.4,1886.56,1893.8,1886.1,2021-07-14 04:49:00,288,-1.0715376124380829
1844,237.51478948000005,2264.9252,2267.2,2262.9,2267.48,2262.8,2021-07-04 22:34:00,177,-1.0715325207627435
1845,191.05355063999994,1995.1885,1997.4,1992.35,1998.75,1991.1,2021-06-23 07:45:00,236,-1.0713079545782784
1846,287.00688030000015,2186.5791,2190.06,2184.9,2190.42,2184.9,2021-06-30 23:59:00,220,-1.0709544694914657
1847,57.46051083000002,2114.2541,2115.06,2113.0,2116.15,2113.0,2021-06-29 02:06:00,91,-1.0702941116262439
1848,223.32564990000003,1848.9862,1850.48,1847.43,1852.0,1846.8,2021-06-27 09:29:00,154,-1.0702733779989253
1849,76.68698613000004,2302.8458,2304.81,2301.9,2304.81,2301.74845287,2021-07-05 07:00:00,118,-1.069980473407843
1850,161.86277511999995,1804.1195,1804.54,1801.47,1805.6,1801.21,2021-06-26 08:38:00,159,-1.0699777284309868
1851,277.20277749000013,1756.6583,1759.73,1754.29,1761.3,1753.95,2021-06-26 17:06:00,289,-1.06968281564586
1852,760.7592674400007,1881.4107,1885.38,1875.3,1887.06,1875.2,2021-06-25 07:10:00,500,-1.0692804633548838
1853,433.4716461099999,2117.9368,2120.9,2114.8,2123.76,2114.0,2021-07-09 02:28:00,269,-1.0691960924914055
1854,108.13938662000002,2104.0653,2106.41,2103.64,2106.41,2102.57,2021-07-01 06:23:00,123,-1.0691330369325955
1855,115.52521900000005,2139.122,2142.35,2138.55,2142.57,2135.1,2021-07-09 15:20:00,166,-1.0685259768505893
1856,403.39910488,2182.8013,2187.6,2183.72,2187.6,2181.71,2021-06-19 21:26:00,166,-1.0684537381561654
1857,266.82227521999994,1984.9042,1987.0,1983.2,1987.86,1983.0,2021-06-23 13:06:00,179,-1.0683970950845172
1858,223.62798153,2025.3235,2026.83,2021.2,2028.24,2020.25,2021-07-12 20:16:00,260,-1.0683602548731614
1859,17.0535207,1959.3853,1959.58,1958.68,1959.6,1958.67,2021-07-18 09:09:00,43,-1.0680978861866501
1860,306.0655654400001,2184.1266,2187.63,2181.3,2187.94,2180.3,2021-07-09 20:39:00,271,-1.0677277958034734
